timestamp,open,high,low,close,volume
2024-04-29 04:49:00,171.5,171.5,171.5,171.5,518
2024-04-29 04:50:00,171.36,171.36,171.36,171.36,293
2024-04-29 04:52:00,171.48,171.48,171.48,171.48,100
2024-04-29 04:53:00,171.4,171.4,171.39,171.39,200
2024-04-29 04:54:00,171.49,171.5,171.4,171.4,300
2024-04-29 04:55:00,171.48,171.63,171.48,171.6,2796
2024-04-29 04:56:00,171.63,171.68,171.63,171.66,452
2024-04-29 04:57:00,171.65,171.67,171.65,171.67,2003
2024-04-29 04:58:00,171.65,171.7,171.65,171.7,2515
2024-04-29 04:59:00,171.7,172.22,171.7,172.13,11604
2024-04-29 05:00:00,172,172,171.99,171.99,1344
2024-04-29 05:02:00,171.9,171.9,171.9,171.9,100
2024-04-29 05:03:00,171.98,171.98,171.88,171.92,336
2024-04-29 05:04:00,171.88,172,171.87,172,673
2024-04-29 05:05:00,172.09,172.22,172.09,172.22,1186
2024-04-29 05:06:00,172.21,172.3,172.21,172.3,2531
2024-04-29 05:07:00,172.3,172.3,172.26,172.3,2215
2024-04-29 05:08:00,172.25,172.25,172.25,172.25,211
2024-04-29 05:09:00,172.27,172.3,172.27,172.3,1161
2024-04-29 05:10:00,172.27,172.27,172.21,172.21,671
2024-04-29 05:11:00,172.21,172.21,172.21,172.21,2390
2024-04-29 05:12:00,172.1,172.1,172.1,172.1,263
2024-04-29 05:13:00,172.02,172.02,172.01,172.01,1270
2024-04-29 05:16:00,172.05,172.29,172.05,172.26,7329
2024-04-29 05:17:00,172.19,172.21,172,172.15,3636
2024-04-29 05:18:00,172.11,172.11,172.1,172.1,945
2024-04-29 05:19:00,172.01,172.01,172.01,172.01,150
2024-04-29 05:21:00,172.03,172.03,172,172.01,1155
2024-04-29 05:22:00,172.06,172.06,172.06,172.06,100
2024-04-29 05:23:00,172.02,172.02,172.02,172.02,100
2024-04-29 05:29:00,172.1,172.1,172.05,172.05,1802
2024-04-29 05:30:00,172.13,172.19,172.13,172.19,500
2024-04-29 05:33:00,172.07,172.07,172.07,172.07,950
2024-04-29 05:34:00,172,172,172,172,100
2024-04-29 05:37:00,172.05,172.05,172.05,172.05,120
2024-04-29 05:39:00,172.14,172.15,172.05,172.05,1744
2024-04-29 05:43:00,172.14,172.23,172.14,172.2,3059
2024-04-29 05:45:00,172.2,172.24,172.2,172.24,1312
2024-04-29 05:47:00,172.2,172.2,172.11,172.11,685
2024-04-29 05:48:00,172.25,172.25,172.25,172.25,137
2024-04-29 05:50:00,172.2,172.2,172.2,172.2,4000
2024-04-29 05:52:00,172.24,172.24,172.24,172.24,668
2024-04-29 05:54:00,172.29,172.3,172.29,172.3,347
2024-04-29 05:57:00,172.14,172.2,172.14,172.2,4631
2024-04-29 05:58:00,172.24,172.32,172.2,172.32,1012
2024-04-29 05:59:00,172.2,172.2,172.2,172.2,250
2024-04-29 06:00:00,172.2,172.2,172.18,172.2,1474
2024-04-29 06:01:00,172.26,172.29,172.26,172.29,732
2024-04-29 06:03:00,172.26,172.32,172.26,172.32,972
2024-04-29 06:04:00,172.29,172.29,172.29,172.29,317
2024-04-29 06:05:00,172.26,172.26,172.26,172.26,2140
2024-04-29 06:06:00,172.26,172.26,172.26,172.26,419
2024-04-29 06:07:00,172.26,172.26,172.26,172.26,392
2024-04-29 06:08:00,172.27,172.35,172.27,172.32,2913
2024-04-29 06:09:00,172.25,172.25,172.25,172.25,582
2024-04-29 06:10:00,172.27,172.27,172.27,172.27,100
2024-04-29 06:11:00,172.33,172.35,172.33,172.35,965
2024-04-29 06:14:00,172.32,172.35,172.32,172.35,507
2024-04-29 06:15:00,172.35,172.49,172.35,172.49,1990
2024-04-29 06:16:00,172.44,172.44,172.44,172.44,100
2024-04-29 06:17:00,172.48,172.48,172.37,172.37,811
2024-04-29 06:19:00,172.38,172.38,172.38,172.38,950
2024-04-29 06:21:00,172.41,172.41,172.41,172.41,100
2024-04-29 06:22:00,172.41,172.41,172.41,172.41,1972
2024-04-29 06:23:00,172.41,172.41,172.4,172.41,2969
2024-04-29 06:24:00,172.4,172.52,172.4,172.52,7470
2024-04-29 06:25:00,172.55,172.65,172.55,172.65,2024
2024-04-29 06:26:00,172.7,172.7,172.7,172.7,112
2024-04-29 06:27:00,172.66,172.66,172.58,172.58,6067
2024-04-29 06:28:00,172.6,172.6,172.6,172.6,100
2024-04-29 06:29:00,172.58,172.6,172.58,172.59,813
2024-04-29 06:30:00,172.69,172.69,172.69,172.69,100
2024-04-29 06:31:00,172.7,172.73,172.69,172.72,2408
2024-04-29 06:32:00,172.72,172.72,172.67,172.67,775
2024-04-29 06:33:00,172.6,172.6,172.6,172.6,100
2024-04-29 06:36:00,172.57,172.57,172.57,172.57,205
2024-04-29 06:38:00,172.67,172.67,172.67,172.67,200
2024-04-29 06:39:00,172.73,172.74,172.73,172.74,757
2024-04-29 06:40:00,172.7,172.75,172.7,172.75,752
2024-04-29 06:41:00,172.73,172.75,172.73,172.75,282
2024-04-29 06:42:00,172.83,172.9,172.83,172.9,2287
2024-04-29 06:43:00,172.96,173,172.9,172.94,5402
2024-04-29 06:45:00,172.9,172.93,172.9,172.93,400
2024-04-29 06:46:00,172.84,172.89,172.83,172.89,2551
2024-04-29 06:48:00,172.71,172.71,172.67,172.67,3899
2024-04-29 06:49:00,172.71,172.71,172.71,172.71,110
2024-04-29 06:50:00,172.75,172.75,172.75,172.75,1400
2024-04-29 06:51:00,172.8,172.87,172.8,172.87,1037
2024-04-29 06:53:00,172.85,172.96,172.82,172.96,4454
2024-04-29 06:54:00,172.82,172.82,172.82,172.82,100
2024-04-29 06:55:00,172.8,172.8,172.75,172.75,1557
2024-04-29 06:57:00,172.76,172.76,172.75,172.75,592
2024-04-29 06:58:00,172.83,172.83,172.76,172.76,475
2024-04-29 06:59:00,172.7,172.71,172.7,172.7,2524
2024-04-29 07:00:00,172.7,172.82,172.16,172.55,30136
2024-04-29 07:01:00,172.53,172.53,172.36,172.36,4877
2024-04-29 07:02:00,172.36,172.43,172.32,172.33,2627
2024-04-29 07:03:00,172.33,172.5,172.33,172.5,4545
2024-04-29 07:04:00,172.48,172.49,172.45,172.48,1525
2024-04-29 07:05:00,172.5,172.5,172.5,172.5,1108
2024-04-29 07:06:00,172.4,172.4,172.35,172.38,1869
2024-04-29 07:07:00,172.4,172.4,172.36,172.36,2098
2024-04-29 07:08:00,172.36,172.4,172.36,172.4,1244
2024-04-29 07:09:00,172.5,172.61,172.5,172.61,1920
2024-04-29 07:10:00,172.52,172.6,172.5,172.6,3628
2024-04-29 07:11:00,172.59,172.59,172.51,172.51,998
2024-04-29 07:12:00,172.54,172.54,172.51,172.51,290
2024-04-29 07:13:00,172.51,172.51,172.51,172.51,1898
2024-04-29 07:14:00,172.55,172.6,172.55,172.6,5536
2024-04-29 07:15:00,172.6,172.8,172.51,172.58,7047
2024-04-29 07:16:00,172.58,172.58,172.58,172.58,315
2024-04-29 07:18:00,172.55,172.65,172.55,172.65,756
2024-04-29 07:20:00,172.69,172.75,172.69,172.75,925
2024-04-29 07:21:00,172.7,172.7,172.7,172.7,1072
2024-04-29 07:22:00,172.74,172.76,172.74,172.76,1440
2024-04-29 07:23:00,172.74,172.84,172.74,172.84,1504
2024-04-29 07:24:00,172.83,172.9,172.8,172.9,2450
2024-04-29 07:25:00,172.9,172.9,172.9,172.9,217
2024-04-29 07:26:00,172.9,173,172.88,173,6933
2024-04-29 07:27:00,173.01,173.25,173,173.25,5322
2024-04-29 07:28:00,173.2,173.22,173.15,173.22,1112
2024-04-29 07:29:00,173.2,173.2,173.15,173.15,6446
2024-04-29 07:30:00,173.15,173.17,173.15,173.15,2618
2024-04-29 07:31:00,173.15,173.15,173.15,173.15,1054
2024-04-29 07:32:00,173.15,173.23,173.1,173.23,3791
2024-04-29 07:33:00,173.21,173.25,173.2,173.22,1937
2024-04-29 07:34:00,173.2,173.2,173.12,173.12,1419
2024-04-29 07:35:00,173.1,173.1,173.01,173.01,2883
2024-04-29 07:36:00,173.05,173.05,173.03,173.05,882
2024-04-29 07:37:00,173.06,173.08,173.06,173.08,406
2024-04-29 07:38:00,173.1,173.1,173.1,173.1,785
2024-04-29 07:39:00,173.1,173.1,173.09,173.09,631
2024-04-29 07:40:00,173.09,173.1,173.05,173.06,1897
2024-04-29 07:41:00,173.1,173.1,173.05,173.05,4571
2024-04-29 07:42:00,173.1,173.1,173.05,173.1,500
2024-04-29 07:44:00,173.1,173.33,173.1,173.3,10661
2024-04-29 07:45:00,173.35,173.4,173.349,173.4,3576
2024-04-29 07:46:00,173.44,173.5,173.44,173.47,3172
2024-04-29 07:47:00,173.5,173.54,173.5,173.54,346
2024-04-29 07:48:00,173.5,173.5,173.5,173.5,940
2024-04-29 07:49:00,173.45,173.5,173.45,173.45,2662
2024-04-29 07:50:00,173.45,173.45,173.45,173.45,1397
2024-04-29 07:53:00,173.35,173.35,173.35,173.35,116
2024-04-29 07:54:00,173.35,173.4,173.35,173.4,552
2024-04-29 07:55:00,173.45,173.5,173.45,173.5,5612
2024-04-29 07:56:00,173.5,173.55,173.45,173.55,17080
2024-04-29 07:57:00,173.56,173.68,173.56,173.68,4840
2024-04-29 07:58:00,173.6,173.61,173.6,173.6,6450
2024-04-29 07:59:00,173.67,173.67,173.6,173.65,3986
2024-04-29 08:00:00,173.65,173.7,172.31,173.6,129291
2024-04-29 08:01:00,170.5,173.62,170.33,173.6,11168
2024-04-29 08:02:00,171.12,173.6,171,171,10320
2024-04-29 08:03:00,170.78,173.64,170.25,173.56,5350
2024-04-29 08:04:00,173.55,173.65,170.25,170.35,6648
2024-04-29 08:05:00,170.64,173.58,170.25,171.09,4622
2024-04-29 08:06:00,170.48,173.64,170.25,173.64,8793
2024-04-29 08:07:00,173.6,173.62,173.6,173.62,725
2024-04-29 08:08:00,173.62,173.65,173.6,173.62,2099
2024-04-29 08:09:00,173.6601,173.68,173.65,173.68,935
2024-04-29 08:10:00,173.65,173.73,173.65,173.72,4164
2024-04-29 08:11:00,173.71,173.75,173.71,173.7201,7526
2024-04-29 08:12:00,173.72,173.75,173.7,173.7,6454
2024-04-29 08:13:00,173.696,173.7,173.62,173.62,1651
2024-04-29 08:14:00,173.62,173.62,173.55,173.55,5585
2024-04-29 08:15:00,173.6,173.62,173.58,173.58,4200
2024-04-29 08:16:00,173.5068,173.58,173.5068,173.56,1000
2024-04-29 08:17:00,173.55,173.62,173.55,173.6,4485
2024-04-29 08:18:00,173.65,173.65,173.65,173.65,1681
2024-04-29 08:19:00,173.64,173.66,173.6072,173.6072,1718
2024-04-29 08:20:00,173.607,173.7,173.6007,173.66,2237
2024-04-29 08:21:00,173.7,173.7486,173.62,173.685,7563
2024-04-29 08:22:00,173.69,173.69,173.66,173.66,3295
2024-04-29 08:23:00,173.661,173.71,173.661,173.71,3156
2024-04-29 08:24:00,173.7,173.7099,173.65,173.65,2082
2024-04-29 08:25:00,173.66,173.6799,173.6081,173.66,2700
2024-04-29 08:26:00,173.66,173.68,173.61,173.61,1572
2024-04-29 08:27:00,173.61,173.74,173.6,173.7,9327
2024-04-29 08:28:00,173.744,173.744,173.64,173.7,2092
2024-04-29 08:29:00,173.687,173.69,173.66,173.66,650
2024-04-29 08:30:00,173.67,173.68,173.65,173.68,7114
2024-04-29 08:31:00,173.66,173.66,173.65,173.65,949
2024-04-29 08:32:00,173.66,173.6788,173.65,173.65,2019
2024-04-29 08:33:00,173.65,173.65,173.5282,173.5282,8341
2024-04-29 08:34:00,173.5317,173.55,173.52,173.55,1720
2024-04-29 08:35:00,173.5213,173.5776,173.5,173.5,1709
2024-04-29 08:36:00,173.55,173.55,173.5,173.5,4240
2024-04-29 08:37:00,173.52,173.52,173.5,173.5,453
2024-04-29 08:38:00,173.5471,173.55,173.5,173.5,3947
2024-04-29 08:39:00,173.55,173.5784,173.55,173.55,3750
2024-04-29 08:40:00,173.55,173.67,173.55,173.67,5829
2024-04-29 08:41:00,173.68,173.68,173.6,173.6,3651
2024-04-29 08:42:00,173.61,173.65,173.61,173.65,1714
2024-04-29 08:43:00,173.64,173.68,173.6,173.68,2200
2024-04-29 08:44:00,173.67,173.69,173.6553,173.6553,852
2024-04-29 08:45:00,173.65,173.69,173.6,173.65,935
2024-04-29 08:46:00,173.6635,173.69,173.6019,173.69,6705
2024-04-29 08:47:00,173.69,173.69,173.6585,173.6585,1853
2024-04-29 08:48:00,173.64,173.68,173.62,173.68,572
2024-04-29 08:49:00,173.63,173.6498,173.6,173.6498,951
2024-04-29 08:50:00,173.61,173.6447,173.58,173.6447,3981
2024-04-29 08:51:00,173.67,173.67,173.55,173.55,1073
2024-04-29 08:52:00,173.6499,173.6499,173.639,173.6396,1000
2024-04-29 08:53:00,173.64,173.64,173.6,173.63,2536
2024-04-29 08:54:00,173.6014,173.64,173.6,173.64,5177
2024-04-29 08:55:00,173.64,173.64,173.6,173.6,1246
2024-04-29 08:56:00,173.57,173.58,173.5,173.5,4099
2024-04-29 08:57:00,173.5,173.55,173.47,173.5,9170
2024-04-29 08:58:00,173.47,173.5,173.4082,173.5,9619
2024-04-29 08:59:00,173.52,173.52,173.43,173.47,4438
2024-04-29 09:00:00,173.55,173.55,173.5,173.55,3518
2024-04-29 09:01:00,173.57,173.71,173.57,173.71,6764
2024-04-29 09:02:00,173.72,173.73,173.6278,173.73,7354
2024-04-29 09:03:00,173.75,173.75,173.66,173.68,10678
2024-04-29 09:04:00,173.68,173.69,173.6628,173.68,1458
2024-04-29 09:05:00,173.68,173.71,173.68,173.7,12629
2024-04-29 09:06:00,173.7,173.73,173.7,173.73,2806
2024-04-29 09:07:00,173.75,173.77,173.7,173.7,19374
2024-04-29 09:08:00,173.72,173.74,173.7,173.7,607
2024-04-29 09:09:00,173.7,173.72,173.7,173.71,1247
2024-04-29 09:10:00,173.72,173.75,173.7,173.7,28579
2024-04-29 09:11:00,173.73,173.7307,173.66,173.67,1771
2024-04-29 09:12:00,173.7,173.74,173.7,173.7,1725
2024-04-29 09:13:00,173.69,173.75,173.65,173.75,13063
2024-04-29 09:14:00,173.75,173.77,173.71,173.77,5991
2024-04-29 09:15:00,173.77,173.78,173.7,173.7,7128
2024-04-29 09:16:00,173.7,173.75,173.6502,173.67,1986
2024-04-29 09:17:00,173.72,173.72,173.67,173.7,929
2024-04-29 09:18:00,173.71,173.71,173.67,173.67,1359
2024-04-29 09:19:00,173.6809,173.7,173.6719,173.6719,2268
2024-04-29 09:20:00,173.68,173.68,173.67,173.67,221
2024-04-29 09:21:00,173.67,173.7,173.67,173.7,3373
2024-04-29 09:22:00,173.68,173.68,173.52,173.52,7048
2024-04-29 09:23:00,173.5,173.5,173.2164,173.35,7095
2024-04-29 09:24:00,173.39,173.39,173.3244,173.35,4851
2024-04-29 09:25:00,173.38,173.43,173.02,173.02,17753
2024-04-29 09:26:00,173.02,173.096,172.86,173.02,13852
2024-04-29 09:27:00,172.92,173.05,172.79,173,22243
2024-04-29 09:28:00,172.91,173.4,172.91,173.4,17158
2024-04-29 09:29:00,173.47,173.55,173.4,173.43,11134
2024-04-29 09:30:00,173.37,173.54,173.13,173.4,1529887
2024-04-29 09:31:00,173.4,173.8,173.23,173.73,363501
2024-04-29 09:32:00,173.7291,174.14,173.66,174.105,584693
2024-04-29 09:33:00,174.1081,174.36,174,174.18,468250
2024-04-29 09:34:00,174.18,174.65,174.105,174.59,782094
2024-04-29 09:35:00,174.61,174.88,174.45,174.82,508470
2024-04-29 09:36:00,174.815,175.18,174.72,175.14,849957
2024-04-29 09:37:00,175.1357,175.43,174.96,175.4,651568
2024-04-29 09:38:00,175.405,175.45,175.2,175.3063,356614
2024-04-29 09:39:00,175.3,175.38,175.12,175.3,301183
2024-04-29 09:40:00,175.31,175.41,175.05,175.18,413764
2024-04-29 09:41:00,175.2024,175.442,175.145,175.38,223586
2024-04-29 09:42:00,175.4,175.44,175.08,175.26,404857
2024-04-29 09:43:00,175.2524,175.64,175.24,175.6002,439786
2024-04-29 09:44:00,175.61,175.81,175.41,175.5325,360578
2024-04-29 09:45:00,175.54,175.94,175.4799,175.89,332770
2024-04-29 09:46:00,175.885,175.91,175.59,175.6401,389385
2024-04-29 09:47:00,175.645,175.88,175.5189,175.845,327387
2024-04-29 09:48:00,175.845,176.03,175.78,175.84,569091
2024-04-29 09:49:00,175.835,175.84,175.62,175.81,228069
2024-04-29 09:50:00,175.8131,175.84,175.62,175.652,230471
2024-04-29 09:51:00,175.6512,175.8,175.625,175.66,174705
2024-04-29 09:52:00,175.66,175.67,175.355,175.58,422037
2024-04-29 09:53:00,175.57,175.59,175.38,175.4999,210194
2024-04-29 09:54:00,175.49,175.5,175.3,175.48,229787
2024-04-29 09:55:00,175.47,175.75,175.37,175.52,287090
2024-04-29 09:56:00,175.5263,175.63,175.4127,175.52,180464
2024-04-29 09:57:00,175.52,175.59,175.2,175.34,219781
2024-04-29 09:58:00,175.34,175.37,175.25,175.32,175704
2024-04-29 09:59:00,175.31,175.3799,175.15,175.19,201198
2024-04-29 10:00:00,175.2,175.55,175.18,175.43,256010
2024-04-29 10:01:00,175.43,175.645,175.38,175.502,187610
2024-04-29 10:02:00,175.51,175.66,175.49,175.58,157468
2024-04-29 10:03:00,175.575,175.67,175.53,175.555,122289
2024-04-29 10:04:00,175.5699,175.7221,175.5699,175.64,174215
2024-04-29 10:05:00,175.63,175.78,175.61,175.715,153846
2024-04-29 10:06:00,175.72,175.83,175.69,175.74,170836
2024-04-29 10:07:00,175.7303,175.81,175.58,175.6025,133875
2024-04-29 10:08:00,175.595,175.705,175.58,175.64,82721
2024-04-29 10:09:00,175.65,175.8,175.63,175.78,133188
2024-04-29 10:10:00,175.79,175.87,175.75,175.79,136885
2024-04-29 10:11:00,175.7999,175.99,175.785,175.85,174820
2024-04-29 10:12:00,175.87,175.88,175.61,175.62,286887
2024-04-29 10:13:00,175.61,175.72,175.44,175.48,262174
2024-04-29 10:14:00,175.45,175.5,175.27,175.275,246844
2024-04-29 10:15:00,175.28,175.41,175.2,175.22,156841
2024-04-29 10:16:00,175.222,175.26,175.02,175.0521,198735
2024-04-29 10:17:00,175.055,175.11,174.92,174.95,248697
2024-04-29 10:18:00,174.9524,175.02,174.83,174.835,179204
2024-04-29 10:19:00,174.836,174.95,174.82,174.915,147608
2024-04-29 10:20:00,174.915,174.97,174.84,174.92,107120
2024-04-29 10:21:00,174.9115,174.95,174.84,174.92,123862
2024-04-29 10:22:00,174.93,174.99,174.91,174.96,116351
2024-04-29 10:23:00,174.9799,175.06,174.83,174.8601,162732
2024-04-29 10:24:00,174.8657,174.91,174.62,174.695,151724
2024-04-29 10:25:00,174.695,174.8,174.6201,174.73,108955
2024-04-29 10:26:00,174.74,174.79,174.6,174.72,105704
2024-04-29 10:27:00,174.73,174.73,174.5174,174.526,92898
2024-04-29 10:28:00,174.53,174.69,174.515,174.63,162621
2024-04-29 10:29:00,174.65,174.795,174.6,174.76,73430
2024-04-29 10:30:00,174.75,174.76,174.61,174.6401,95285
2024-04-29 10:31:00,174.6492,174.88,174.6452,174.72,88169
2024-04-29 10:32:00,174.724,174.915,174.695,174.89,70512
2024-04-29 10:33:00,174.91,174.99,174.86,174.9891,74452
2024-04-29 10:34:00,174.99,175.05,174.95,174.955,125746
2024-04-29 10:35:00,174.95,174.96,174.795,174.795,112654
2024-04-29 10:36:00,174.8,174.87,174.76,174.82,91762
2024-04-29 10:37:00,174.815,174.89,174.77,174.799,75856
2024-04-29 10:38:00,174.79,174.83,174.6,174.63,132646
2024-04-29 10:39:00,174.63,174.64,174.51,174.516,112135
2024-04-29 10:40:00,174.5171,174.58,174.4,174.575,200543
2024-04-29 10:41:00,174.576,174.66,174.5013,174.5013,117463
2024-04-29 10:42:00,174.525,174.53,174.38,174.485,117327
2024-04-29 10:43:00,174.485,174.63,174.455,174.6101,112239
2024-04-29 10:44:00,174.6114,174.81,174.61,174.6917,112135
2024-04-29 10:45:00,174.7,174.78,174.67,174.69,84872
2024-04-29 10:46:00,174.7,174.75,174.64,174.725,59061
2024-04-29 10:47:00,174.7276,174.81,174.69,174.8,89384
2024-04-29 10:48:00,174.795,174.8789,174.69,174.75,130583
2024-04-29 10:49:00,174.75,174.805,174.7131,174.7881,93618
2024-04-29 10:50:00,174.7889,174.845,174.7,174.74,124803
2024-04-29 10:51:00,174.74,174.84,174.725,174.74,98466
2024-04-29 10:52:00,174.746,174.88,174.73,174.845,91798
2024-04-29 10:53:00,174.845,174.9599,174.84,174.958,73737
2024-04-29 10:54:00,174.9501,174.97,174.86,174.96,63536
2024-04-29 10:55:00,174.965,174.99,174.94,174.965,70806
2024-04-29 10:56:00,174.9587,175.07,174.9587,175.01,150907
2024-04-29 10:57:00,175.01,175.02,174.97,174.985,101086
2024-04-29 10:58:00,174.98,175,174.85,174.865,92199
2024-04-29 10:59:00,174.865,174.93,174.8,174.8625,67580
2024-04-29 11:00:00,174.87,175.04,174.85,175.01,111661
2024-04-29 11:01:00,175.01,175.04,174.94,174.9635,68366
2024-04-29 11:02:00,174.9618,175.0699,174.92,175.02,115817
2024-04-29 11:03:00,175.02,175.04,174.995,175.0002,70253
2024-04-29 11:04:00,175.005,175.02,174.92,175.01,98874
2024-04-29 11:05:00,175.01,175.07,175,175.04,93178
2024-04-29 11:06:00,175.045,175.13,175.025,175.055,106342
2024-04-29 11:07:00,175.055,175.055,174.99,175.005,82762
2024-04-29 11:08:00,175.01,175.02,174.92,174.9599,127109
2024-04-29 11:09:00,174.955,174.965,174.7601,174.775,94035
2024-04-29 11:10:00,174.775,174.84,174.68,174.68,74645
2024-04-29 11:11:00,174.675,174.68,174.57,174.595,78901
2024-04-29 11:12:00,174.595,174.6,174.43,174.46,88132
2024-04-29 11:13:00,174.45,174.61,174.44,174.605,105942
2024-04-29 11:14:00,174.6088,174.65,174.45,174.455,101057
2024-04-29 11:15:00,174.455,174.49,174.36,174.44,80855
2024-04-29 11:16:00,174.43,174.45,174.25,174.26,93941
2024-04-29 11:17:00,174.26,174.305,174.13,174.136,127461
2024-04-29 11:18:00,174.14,174.18,173.98,174.01,256062
2024-04-29 11:19:00,174.01,174.1797,173.995,174.165,124084
2024-04-29 11:20:00,174.155,174.24,174.15,174.205,87866
2024-04-29 11:21:00,174.205,174.28,174.15,174.246,122210
2024-04-29 11:22:00,174.2479,174.335,174.22,174.3299,91037
2024-04-29 11:23:00,174.325,174.56,174.32,174.505,182421
2024-04-29 11:24:00,174.505,174.64,174.5,174.6298,129517
2024-04-29 11:25:00,174.63,174.69,174.6,174.611,149634
2024-04-29 11:26:00,174.619,174.67,174.5,174.535,129799
2024-04-29 11:27:00,174.5399,174.54,174.39,174.44,93827
2024-04-29 11:28:00,174.44,174.61,174.4308,174.5626,93414
2024-04-29 11:29:00,174.555,174.56,174.47,174.51,81073
2024-04-29 11:30:00,174.5199,174.57,174.49,174.5087,74779
2024-04-29 11:31:00,174.5,174.6298,174.49,174.5,156476
2024-04-29 11:32:00,174.5,174.5167,174.33,174.375,120395
2024-04-29 11:33:00,174.3741,174.38,174.23,174.2579,112679
2024-04-29 11:34:00,174.26,174.3,174.18,174.3,96209
2024-04-29 11:35:00,174.29,174.34,174.23,174.24,83449
2024-04-29 11:36:00,174.245,174.3,174.18,174.21,101659
2024-04-29 11:37:00,174.215,174.235,174.15,174.1525,54648
2024-04-29 11:38:00,174.155,174.22,174.105,174.165,83348
2024-04-29 11:39:00,174.17,174.18,174.13,174.13,50311
2024-04-29 11:40:00,174.125,174.1366,174.01,174.025,108948
2024-04-29 11:41:00,174.03,174.13,174.0107,174.105,135047
2024-04-29 11:42:00,174.11,174.2,174.105,174.15,124554
2024-04-29 11:43:00,174.16,174.46,174.16,174.4,117802
2024-04-29 11:44:00,174.4,174.455,174.345,174.4489,91355
2024-04-29 11:45:00,174.45,174.4965,174.3503,174.4462,83508
2024-04-29 11:46:00,174.445,174.45,174.215,174.315,105968
2024-04-29 11:47:00,174.31,174.3482,174.27,174.3,60760
2024-04-29 11:48:00,174.3,174.38,174.23,174.37,46149
2024-04-29 11:49:00,174.38,174.46,174.37,174.4399,89014
2024-04-29 11:50:00,174.44,174.515,174.4,174.45,93366
2024-04-29 11:51:00,174.4439,174.5374,174.44,174.51,74888
2024-04-29 11:52:00,174.51,174.535,174.43,174.46,50306
2024-04-29 11:53:00,174.4678,174.54,174.4525,174.505,62070
2024-04-29 11:54:00,174.48,174.49,174.4,174.4,81203
2024-04-29 11:55:00,174.4085,174.49,174.36,174.49,62999
2024-04-29 11:56:00,174.48,174.52,174.47,174.5038,61820
2024-04-29 11:57:00,174.51,174.6,174.5,174.5999,111724
2024-04-29 11:58:00,174.595,174.71,174.59,174.6599,204224
2024-04-29 11:59:00,174.655,174.7,174.645,174.6701,72114
2024-04-29 12:00:00,174.68,174.745,174.645,174.6776,114080
2024-04-29 12:01:00,174.675,174.68,174.54,174.655,120126
2024-04-29 12:02:00,174.652,174.6572,174.56,174.5985,59765
2024-04-29 12:03:00,174.595,174.62,174.535,174.62,53020
2024-04-29 12:04:00,174.625,174.6685,174.61,174.6566,42275
2024-04-29 12:05:00,174.655,174.68,174.61,174.665,57992
2024-04-29 12:06:00,174.665,174.75,174.655,174.74,85512
2024-04-29 12:07:00,174.7424,174.825,174.72,174.73,80126
2024-04-29 12:08:00,174.7301,174.7577,174.62,174.63,75487
2024-04-29 12:09:00,174.64,174.67,174.56,174.58,42506
2024-04-29 12:10:00,174.5871,174.62,174.532,174.6,59140
