timestamp,open,high,low,close,volume
2024-05-02 13:00:00,172.16,172.78,172.16,172.6,4133587
2024-05-02 14:00:00,172.595,173.1,172.41,172.94,6828309
2024-05-02 15:00:00,172.94,173.415,172.54,173.08,11839989
2024-05-02 16:00:00,173.11,185.95,172.66,185.3,18764374
2024-05-02 17:00:00,185.3005,186.6453,183.93,184.1,4662717
2024-05-02 18:00:00,184.09,184.34,173.03,183.52,1048426
2024-05-02 19:00:00,183.52,183.95,183.5,183.79,301888
2024-05-03 04:00:00,183.1,183.33,182.41,183.2,165737
2024-05-03 05:00:00,183.2,183.46,183.11,183.13,44756
2024-05-03 06:00:00,183.14,183.98,183.09,183.71,135993
2024-05-03 07:00:00,183.71,184.06,183.16,183.59,308728
2024-05-03 08:00:00,183.6,186.3,181.71,185.3,2569004
2024-05-03 09:00:00,185.3,187.04,183.5,184.115,30227926
2024-05-03 10:00:00,184.15,184.99,182.66,184.79,21054016
2024-05-03 11:00:00,184.78,184.99,183.92,184.595,12201125
2024-05-03 12:00:00,184.59,184.9415,184.13,184.755,7991923
2024-05-03 13:00:00,184.76,185.5,184.59,185.055,11206455
2024-05-03 14:00:00,185.045,185.99,185.04,185.355,10157531
2024-05-03 15:00:00,185.355,185.36,183.05,183.39,19119556
2024-05-03 16:00:00,183.36,184.0,183.08,183.82,11144214
2024-05-03 17:00:00,183.82,183.99,183.38,183.85,175821
2024-05-03 18:00:00,183.9,183.92,183.81,183.91,30661
2024-05-03 19:00:00,183.9,183.92,183.7,183.82,30345
2024-05-06 04:00:00,180.4,181.63,180.3,181.38,99669
2024-05-06 05:00:00,181.39,182.0,181.35,181.67,33418
2024-05-06 06:00:00,181.64,182.32,181.31,182.32,45269
2024-05-06 07:00:00,182.35,182.99,182.32,182.62,101143
2024-05-06 08:00:00,182.39,182.96,180.5,182.33,426984
2024-05-06 09:00:00,182.297,184.2,181.63,182.4701,10595158
2024-05-06 10:00:00,182.48,183.0899,181.89,182.39,8775276
2024-05-06 11:00:00,182.38,182.4,181.69,182.315,5791504
2024-05-06 12:00:00,182.315,182.38,181.28,181.53,6402249
2024-05-06 13:00:00,181.52,181.718,180.42,181.09,7113563
2024-05-06 14:00:00,181.085,181.34,180.69,181.15,5477411
2024-05-06 15:00:00,181.1576,182.02,180.86,181.7,10379317
2024-05-06 16:00:00,181.61,181.9,181.3,181.82,6993601
2024-05-06 17:00:00,181.83,182.05,181.71,181.83,76346
2024-05-06 18:00:00,181.77,182.0,181.7617,181.97,35862
2024-05-06 19:00:00,181.95,183.9,181.89,183.48,315433
2024-05-07 04:00:00,183.02,183.62,182.47,183.29,38190
2024-05-07 05:00:00,183.13,183.4,183.0,183.34,19512
2024-05-07 06:00:00,183.33,183.68,183.3,183.43,19125
2024-05-07 07:00:00,183.32,183.53,182.75,183.28,38748
2024-05-07 08:00:00,183.15,183.94,182.73,183.92,314122
2024-05-07 09:00:00,183.92,184.9,182.92,183.92,11477978
2024-05-07 10:00:00,183.93,184.47,182.3,182.6101,11742587
2024-05-07 11:00:00,182.62,182.97,181.43,181.57,7417889
2024-05-07 12:00:00,181.5699,182.02,181.32,181.865,5444395
2024-05-07 13:00:00,181.87,182.8,181.87,182.6875,5052737
2024-05-07 14:00:00,182.6801,182.92,182.3,182.4983,3661724
2024-05-07 15:00:00,182.49,182.68,182.17,182.37,6294876
2024-05-07 16:00:00,182.37,182.75,182.37,182.3948,6230035
2024-05-07 17:00:00,182.37,182.5,182.26,182.35,34880
2024-05-07 18:00:00,182.33,182.5,182.212,182.36,38845
2024-05-07 19:00:00,182.35,182.4,182.26,182.26,14961
2024-05-08 04:00:00,182.3,183.75,182.3,183.34,57169
2024-05-08 05:00:00,183.24,183.24,183.06,183.12,8736
2024-05-08 06:00:00,182.98,183.5,182.86,183.1,20189
2024-05-08 07:00:00,183.0,183.0,182.5,182.7,26224
2024-05-08 08:00:00,182.96,183.0,181.98,182.65,115033
2024-05-08 09:00:00,182.7,182.96,181.84,182.1,5324294
2024-05-08 10:00:00,182.1,182.38,181.45,182.0485,5129055
2024-05-08 11:00:00,182.042,182.38,181.85,182.25,3381340
2024-05-08 12:00:00,182.2487,182.61,182.055,182.16,3378093
2024-05-08 13:00:00,182.17,182.72,182.03,182.65,3110117
2024-05-08 14:00:00,182.645,182.99,182.48,182.805,3341957
2024-05-08 15:00:00,182.805,183.07,182.61,182.75,6387514
2024-05-08 16:00:00,182.74,182.86,182.03,182.4114,6183122
2024-05-08 17:00:00,182.41,182.74,182.41,182.57,34684
2024-05-08 18:00:00,182.57,182.64,182.45,182.64,7844
2024-05-08 19:00:00,182.63,182.63,182.4,182.55,5602
2024-05-09 04:00:00,182.75,182.75,182.13,182.2,3703
2024-05-09 05:00:00,182.18,182.24,182.12,182.17,2602
2024-05-09 06:00:00,182.3,182.55,182.3,182.35,7612
2024-05-09 07:00:00,182.4,182.46,182.25,182.42,10029
2024-05-09 08:00:00,182.41,182.8599,182.25,182.56,64643
2024-05-09 09:00:00,182.55,183.8299,182.11,183.75,5133731
2024-05-09 10:00:00,183.75,183.86,183.11,183.2999,5705218
2024-05-09 11:00:00,183.3,183.845,183.24,183.541,3713973
2024-05-09 12:00:00,183.55,184.05,183.435,184.02,3423766
2024-05-09 13:00:00,184.02,184.65,183.89,184.48,5306966
2024-05-09 14:00:00,184.48,184.615,184.06,184.52,3564300
2024-05-09 15:00:00,184.52,184.66,184.22,184.65,6464383
2024-05-09 16:00:00,184.57,184.78,184.47,184.66,6004743
2024-05-09 17:00:00,184.651,185.0,184.57,184.66,65793
2024-05-09 18:00:00,184.57,184.85,184.57,184.8,13231
2024-05-09 19:00:00,184.75,184.86,184.7,184.74,27889
2024-05-10 04:00:00,184.57,184.86,184.56,184.82,11971
2024-05-10 05:00:00,184.81,185.0,184.7,184.94,20896
2024-05-10 06:00:00,184.95,184.95,184.8,184.8,1726
2024-05-10 07:00:00,184.85,184.99,184.75,184.79,12526
2024-05-10 08:00:00,184.95,185.0,184.14,184.69,88302
2024-05-10 09:00:00,184.69,185.09,183.36,183.6,6524055
2024-05-10 10:00:00,183.62,183.9799,182.26,182.55,7372097
2024-05-10 11:00:00,182.55,182.885,182.37,182.575,4385357
2024-05-10 12:00:00,182.575,182.61,182.245,182.39,2807919
2024-05-10 13:00:00,182.39,182.5199,182.13,182.475,2508418
2024-05-10 14:00:00,182.475,182.93,182.35,182.9099,3834387
2024-05-10 15:00:00,182.9078,183.2,182.675,182.99,5974824
2024-05-10 16:00:00,182.99,183.05,182.58,182.58,7740436
2024-05-10 17:00:00,182.57,183.06,182.55,182.75,61381
2024-05-10 18:00:00,182.82,182.84,182.75,182.82,7174
2024-05-10 19:00:00,183.05,183.05,182.6,182.65,15433
2024-05-13 04:00:00,184.3,184.75,183.7,184.6,52235
2024-05-13 05:00:00,184.59,185.1,184.54,184.94,29234
2024-05-13 06:00:00,184.91,185.3,184.7,185.22,29825
2024-05-13 07:00:00,185.21,185.74,185.0,185.37,90982
2024-05-13 08:00:00,185.28,185.75,183.91,185.49,231976
2024-05-13 09:00:00,185.5,185.65,184.62,185.185,7053322
2024-05-13 10:00:00,185.19,186.43,184.94,186.0798,8916500
2024-05-13 11:00:00,186.0701,186.27,185.77,186.05,5020087
2024-05-13 12:00:00,186.05,186.88,185.97,186.815,6215970
2024-05-13 13:00:00,186.81,186.93,186.25,186.7801,6357590
2024-05-13 14:00:00,186.78,186.95,186.56,186.815,4167505
2024-05-13 15:00:00,186.8199,187.1,186.07,186.285,10669560
2024-05-13 16:00:00,186.28,186.48,186.06,186.26,6643047
2024-05-13 17:00:00,186.26,186.28,186.13,186.16,24554
2024-05-13 18:00:00,186.16,186.29,186.16,186.25,23677
2024-05-13 19:00:00,186.25,186.3,186.11,186.26,13038
